"Date","Month","Year","Site.Name","COUNTY","meanlatitude","meanlongitude","PM2.5","Ozone"
7-04-20,4,7,"Leggett","Edgecombe",35.988278,-77.5843,38,37
7-04-20,4,7,"Linville Falls","Avery",35.972347,-81.933072,43,37
7-04-20,4,7,"Mendenhall School","Guilford",36.1090060008986,-79.802314,41,36
7-04-20,4,7,"Millbrook School","Wake",35.856111,-78.574167,47.8,38.5
7-04-20,4,7,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,33,33.5
7-04-20,4,7,"West Johnston Co.","Johnston",35.59095,-78.4622,44.5,37.5
7-05-20,5,7,"Bryson City","Swain",35.434767,-83.442133,38,28
7-05-20,5,7,"Castle Hayne","New Hanover",34.364167,-77.838611,8,28.5
7-05-20,5,7,"Clemmons Middle","Forsyth",36.026,-80.342,41.5,34
7-05-20,5,7,"Durham Armory","Durham",36.0329550008979,-78.904037,29,42.5
7-05-20,5,7,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,31.5
7-05-20,5,7,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,45.5,39
7-05-20,5,7,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,40.6666666666667,42
7-05-20,5,7,"Leggett","Edgecombe",35.988278,-77.5843,24.5,33.5
7-05-20,5,7,"Linville Falls","Avery",35.972347,-81.933072,NA,26.5
7-05-20,5,7,"Mendenhall School","Guilford",36.1090060008986,-79.802314,30,37.5
7-05-20,5,7,"Millbrook School","Wake",35.856111,-78.574167,37.4,41
7-05-20,5,7,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,28.5,34.5
7-05-20,5,7,"West Johnston Co.","Johnston",35.59095,-78.4622,32,39
7-06-20,6,7,"Bryson City","Swain",35.434767,-83.442133,30,27
7-06-20,6,7,"Castle Hayne","New Hanover",34.364167,-77.838611,0,26.5
7-06-20,6,7,"Clemmons Middle","Forsyth",36.026,-80.342,39,31.5
7-06-20,6,7,"Durham Armory","Durham",36.0329550008979,-78.904037,17,34
7-06-20,6,7,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,36
7-06-20,6,7,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,33.6666666666667,39.5
7-06-20,6,7,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,34,34
7-06-20,6,7,"Leggett","Edgecombe",35.988278,-77.5843,47,39
7-06-20,6,7,"Linville Falls","Avery",35.972347,-81.933072,NA,26.5
7-06-20,6,7,"Mendenhall School","Guilford",36.1090060008986,-79.802314,33,40.5
7-06-20,6,7,"Millbrook School","Wake",35.856111,-78.574167,35.25,38
7-06-20,6,7,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,27,41
7-06-20,6,7,"West Johnston Co.","Johnston",35.59095,-78.4622,32,37
7-07-20,7,7,"Bryson City","Swain",35.434767,-83.442133,35,27
7-07-20,7,7,"Castle Hayne","New Hanover",34.364167,-77.838611,23,32.5
7-07-20,7,7,"Clemmons Middle","Forsyth",36.026,-80.342,35,34.5
7-07-20,7,7,"Durham Armory","Durham",36.0329550008979,-78.904037,24.5,31.5
7-07-20,7,7,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,36
7-07-20,7,7,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,40.25,36.5
7-07-20,7,7,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,29,36.5
7-07-20,7,7,"Leggett","Edgecombe",35.988278,-77.5843,41,30.5
7-07-20,7,7,"Linville Falls","Avery",35.972347,-81.933072,22,26.5
7-07-20,7,7,"Mendenhall School","Guilford",36.1090060008986,-79.802314,28,35
7-07-20,7,7,"Millbrook School","Wake",35.856111,-78.574167,33.2,33.5
7-07-20,7,7,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,31.3333333333333,34.5
7-07-20,7,7,"West Johnston Co.","Johnston",35.59095,-78.4622,37.5,29
7-08-20,8,7,"Bryson City","Swain",35.434767,-83.442133,30.5,31
7-08-20,8,7,"Castle Hayne","New Hanover",34.364167,-77.838611,10,31
7-08-20,8,7,"Clemmons Middle","Forsyth",36.026,-80.342,30,44
7-08-20,8,7,"Durham Armory","Durham",36.0329550008979,-78.904037,29.5,35.5
7-08-20,8,7,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,50.5
7-08-20,8,7,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,45.25,70.5
7-08-20,8,7,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,27.3333333333333,45
7-08-20,8,7,"Leggett","Edgecombe",35.988278,-77.5843,36,33
7-08-20,8,7,"Linville Falls","Avery",35.972347,-81.933072,NA,32.5
7-08-20,8,7,"Mendenhall School","Guilford",36.1090060008986,-79.802314,14,39
7-08-20,8,7,"Millbrook School","Wake",35.856111,-78.574167,35.4,40
7-08-20,8,7,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,32,35
7-08-20,8,7,"West Johnston Co.","Johnston",35.59095,-78.4622,34,35
7-09-20,9,7,"Bryson City","Swain",35.434767,-83.442133,33.5,36
7-09-20,9,7,"Castle Hayne","New Hanover",34.364167,-77.838611,13.5,31
7-09-20,9,7,"Clemmons Middle","Forsyth",36.026,-80.342,30,41.5
7-09-20,9,7,"Durham Armory","Durham",36.0329550008979,-78.904037,25.5,37.5
7-09-20,9,7,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,40.5
7-09-20,9,7,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,27.3333333333333,42.5
7-09-20,9,7,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,27,40.5
7-09-20,9,7,"Leggett","Edgecombe",35.988278,-77.5843,27,39
7-09-20,9,7,"Linville Falls","Avery",35.972347,-81.933072,NA,37
7-09-20,9,7,"Mendenhall School","Guilford",36.1090060008986,-79.802314,22,39.5
7-09-20,9,7,"Millbrook School","Wake",35.856111,-78.574167,27.75,43
7-09-20,9,7,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,27,40
7-09-20,9,7,"West Johnston Co.","Johnston",35.59095,-78.4622,25,42
7-10-20,10,7,"Bryson City","Swain",35.434767,-83.442133,36,36
7-10-20,10,7,"Castle Hayne","New Hanover",34.364167,-77.838611,20.5,58
7-10-20,10,7,"Clemmons Middle","Forsyth",36.026,-80.342,43,45
7-10-20,10,7,"Durham Armory","Durham",36.0329550008979,-78.904037,41.6666666666667,64
7-10-20,10,7,"Frying Pan Mountain","Haywood",35.379167,-82.7925,30,41.5
7-10-20,10,7,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,38.25,52.5
7-10-20,10,7,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,41.6666666666667,49.5
7-10-20,10,7,"Leggett","Edgecombe",35.988278,-77.5843,42.5,59.5
7-10-20,10,7,"Linville Falls","Avery",35.972347,-81.933072,34,38
7-10-20,10,7,"Mendenhall School","Guilford",36.1090060008986,-79.802314,34,47
7-10-20,10,7,"Millbrook School","Wake",35.856111,-78.574167,40.6,60.5
7-10-20,10,7,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,40.3333333333333,65.5
7-10-20,10,7,"West Johnston Co.","Johnston",35.59095,-78.4622,39.5,60
7-11-20,11,7,"Bryson City","Swain",35.434767,-83.442133,32.5,33.5
7-11-20,11,7,"Castle Hayne","New Hanover",34.364167,-77.838611,35,53.5
7-11-20,11,7,"Clemmons Middle","Forsyth",36.026,-80.342,42.5,44.5
7-11-20,11,7,"Durham Armory","Durham",36.0329550008979,-78.904037,39,46
7-11-20,11,7,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,43.5
7-11-20,11,7,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,34.25,68.5
7-11-20,11,7,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,36.6666666666667,49.5
7-11-20,11,7,"Leggett","Edgecombe",35.988278,-77.5843,45.5,51
7-11-20,11,7,"Linville Falls","Avery",35.972347,-81.933072,NA,34.5
7-11-20,11,7,"Mendenhall School","Guilford",36.1090060008986,-79.802314,39.5,55
7-11-20,11,7,"Millbrook School","Wake",35.856111,-78.574167,47.25,64
7-11-20,11,7,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,46.5,62.5
7-11-20,11,7,"West Johnston Co.","Johnston",35.59095,-78.4622,54.5,62
7-12-20,12,7,"Bryson City","Swain",35.434767,-83.442133,35,31
7-12-20,12,7,"Castle Hayne","New Hanover",34.364167,-77.838611,29,37.5
7-12-20,12,7,"Clemmons Middle","Forsyth",36.026,-80.342,40,67
7-12-20,12,7,"Durham Armory","Durham",36.0329550008979,-78.904037,40.5,46
7-12-20,12,7,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,41
7-12-20,12,7,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,33.3333333333333,59
7-12-20,12,7,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,39.5,60.5
7-12-20,12,7,"Leggett","Edgecombe",35.988278,-77.5843,37.5,43.5
7-12-20,12,7,"Linville Falls","Avery",35.972347,-81.933072,NA,35
7-12-20,12,7,"Mendenhall School","Guilford",36.1090060008986,-79.802314,42,57.5
7-12-20,12,7,"Millbrook School","Wake",35.856111,-78.574167,44.6666666666667,45.5
7-12-20,12,7,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,43,41
7-12-20,12,7,"West Johnston Co.","Johnston",35.59095,-78.4622,45.5,39
8-01-20,1,8,"Bryson City","Swain",35.434767,-83.442133,30,32.5
8-01-20,1,8,"Castle Hayne","New Hanover",34.364167,-77.838611,13,26
8-01-20,1,8,"Clemmons Middle","Forsyth",36.026,-80.342,40,42.5
8-01-20,1,8,"Durham Armory","Durham",36.0329550008979,-78.904037,36.3333333333333,47
8-01-20,1,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,38
8-01-20,1,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,33,51
8-01-20,1,8,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,35.3333333333333,59
8-01-20,1,8,"Leggett","Edgecombe",35.988278,-77.5843,33.5,33
8-01-20,1,8,"Linville Falls","Avery",35.972347,-81.933072,NA,32
8-01-20,1,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,27,47.5
8-01-20,1,8,"Millbrook School","Wake",35.856111,-78.574167,44.25,47
8-01-20,1,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,34.5,31
8-01-20,1,8,"West Johnston Co.","Johnston",35.59095,-78.4622,39.5,34
8-02-20,2,8,"Bryson City","Swain",35.434767,-83.442133,7,27
8-02-20,2,8,"Castle Hayne","New Hanover",34.364167,-77.838611,21,16
8-02-20,2,8,"Clemmons Middle","Forsyth",36.026,-80.342,25,40.5
8-02-20,2,8,"Durham Armory","Durham",36.0329550008979,-78.904037,26.5,34
8-02-20,2,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,35.5
8-02-20,2,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,30.5,34.5
8-02-20,2,8,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,23,60
8-02-20,2,8,"Leggett","Edgecombe",35.988278,-77.5843,27,23.5
8-02-20,2,8,"Linville Falls","Avery",35.972347,-81.933072,NA,31
8-02-20,2,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,16,37.5
8-02-20,2,8,"Millbrook School","Wake",35.856111,-78.574167,32.6666666666667,33
8-02-20,2,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,25,24.5
8-02-20,2,8,"West Johnston Co.","Johnston",35.59095,-78.4622,28,30.5
8-03-20,3,8,"Bryson City","Swain",35.434767,-83.442133,10,28
8-03-20,3,8,"Castle Hayne","New Hanover",34.364167,-77.838611,0,20
8-03-20,3,8,"Clemmons Middle","Forsyth",36.026,-80.342,32,35
8-03-20,3,8,"Durham Armory","Durham",36.0329550008979,-78.904037,20.6666666666667,27
8-03-20,3,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,40.5
8-03-20,3,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,25.6666666666667,34
8-03-20,3,8,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,23.3333333333333,33.5
8-03-20,3,8,"Leggett","Edgecombe",35.988278,-77.5843,17,23.5
8-03-20,3,8,"Linville Falls","Avery",35.972347,-81.933072,5,24
8-03-20,3,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,20.5,34
8-03-20,3,8,"Millbrook School","Wake",35.856111,-78.574167,25,25
8-03-20,3,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,14.3333333333333,25.5
8-03-20,3,8,"West Johnston Co.","Johnston",35.59095,-78.4622,25,24
8-04-20,4,8,"Bryson City","Swain",35.434767,-83.442133,15,27.5
8-04-20,4,8,"Castle Hayne","New Hanover",34.364167,-77.838611,0,19
8-04-20,4,8,"Clemmons Middle","Forsyth",36.026,-80.342,30.5,33.5
8-04-20,4,8,"Durham Armory","Durham",36.0329550008979,-78.904037,33.6666666666667,31
8-04-20,4,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,41.5
8-04-20,4,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,34,40.5
8-04-20,4,8,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,29.5,38.5
8-04-20,4,8,"Leggett","Edgecombe",35.988278,-77.5843,33,34
8-04-20,4,8,"Linville Falls","Avery",35.972347,-81.933072,NA,28.5
8-04-20,4,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,30,41.5
8-04-20,4,8,"Millbrook School","Wake",35.856111,-78.574167,35,36.5
8-04-20,4,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,19.5,31.5
8-04-20,4,8,"West Johnston Co.","Johnston",35.59095,-78.4622,27,29.5
8-05-20,5,8,"Bryson City","Swain",35.434767,-83.442133,25,30
8-05-20,5,8,"Castle Hayne","New Hanover",34.364167,-77.838611,0,25.5
8-05-20,5,8,"Clemmons Middle","Forsyth",36.026,-80.342,36.5,42.5
8-05-20,5,8,"Durham Armory","Durham",36.0329550008979,-78.904037,33.5,39
8-05-20,5,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,43.5
8-05-20,5,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,31,51.5
8-05-20,5,8,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,34,48
8-05-20,5,8,"Leggett","Edgecombe",35.988278,-77.5843,21,28.5
8-05-20,5,8,"Linville Falls","Avery",35.972347,-81.933072,NA,25
8-05-20,5,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,32,48
8-05-20,5,8,"Millbrook School","Wake",35.856111,-78.574167,33,36.5
8-05-20,5,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,22.5,30
8-05-20,5,8,"West Johnston Co.","Johnston",35.59095,-78.4622,31,32.5
8-06-20,6,8,"Bryson City","Swain",35.434767,-83.442133,32.5,29.5
8-06-20,6,8,"Castle Hayne","New Hanover",34.364167,-77.838611,20,37.5
8-06-20,6,8,"Clemmons Middle","Forsyth",36.026,-80.342,44.5,42.5
8-06-20,6,8,"Durham Armory","Durham",36.0329550008979,-78.904037,36,43
8-06-20,6,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,20,38
8-06-20,6,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,32,52.5
8-06-20,6,8,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,37.25,46
8-06-20,6,8,"Leggett","Edgecombe",35.988278,-77.5843,34.5,33.5
8-06-20,6,8,"Linville Falls","Avery",35.972347,-81.933072,21,31.5
8-06-20,6,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,40,49
8-06-20,6,8,"Millbrook School","Wake",35.856111,-78.574167,41.4,47.5
8-06-20,6,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,31.6666666666667,38
8-06-20,6,8,"West Johnston Co.","Johnston",35.59095,-78.4622,45.5,42
8-07-20,7,8,"Bryson City","Swain",35.434767,-83.442133,35,34
8-07-20,7,8,"Castle Hayne","New Hanover",34.364167,-77.838611,18.5,35
8-07-20,7,8,"Clemmons Middle","Forsyth",36.026,-80.342,39,41.5
8-07-20,7,8,"Durham Armory","Durham",36.0329550008979,-78.904037,40.3333333333333,42
8-07-20,7,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,38
8-07-20,7,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,36,55
8-07-20,7,8,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,36.3333333333333,40.5
8-07-20,7,8,"Leggett","Edgecombe",35.988278,-77.5843,44.5,42
8-07-20,7,8,"Linville Falls","Avery",35.972347,-81.933072,NA,34
8-07-20,7,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,33.5,47
8-07-20,7,8,"Millbrook School","Wake",35.856111,-78.574167,46.2,43.5
8-07-20,7,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,45,41.5
8-07-20,7,8,"West Johnston Co.","Johnston",35.59095,-78.4622,45,40.5
8-08-20,8,8,"Bryson City","Swain",35.434767,-83.442133,33,31
8-08-20,8,8,"Castle Hayne","New Hanover",34.364167,-77.838611,27,41.5
8-08-20,8,8,"Clemmons Middle","Forsyth",36.026,-80.342,31.5,39
8-08-20,8,8,"Durham Armory","Durham",36.0329550008979,-78.904037,27,44
8-08-20,8,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,45
8-08-20,8,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,32.5,42.5
8-08-20,8,8,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,27,39
8-08-20,8,8,"Leggett","Edgecombe",35.988278,-77.5843,34,44
8-08-20,8,8,"Linville Falls","Avery",35.972347,-81.933072,NA,32.5
8-08-20,8,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,24,44
8-08-20,8,8,"Millbrook School","Wake",35.856111,-78.574167,30.75,46
8-08-20,8,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,43,45.5
8-08-20,8,8,"West Johnston Co.","Johnston",35.59095,-78.4622,31,42.5
8-09-20,9,8,"Bryson City","Swain",35.434767,-83.442133,29.5,35.5
8-09-20,9,8,"Castle Hayne","New Hanover",34.364167,-77.838611,35,43
8-09-20,9,8,"Clemmons Middle","Forsyth",36.026,-80.342,41,43.5
8-09-20,9,8,"Durham Armory","Durham",36.0329550008979,-78.904037,36,50
8-09-20,9,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,18,44.5
8-09-20,9,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,31,78
8-09-20,9,8,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,34.3333333333333,43
8-09-20,9,8,"Leggett","Edgecombe",35.988278,-77.5843,36.5,43
8-09-20,9,8,"Linville Falls","Avery",35.972347,-81.933072,21,39
8-09-20,9,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,35.5,46
8-09-20,9,8,"Millbrook School","Wake",35.856111,-78.574167,43,57.5
8-09-20,9,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,29.5,57
8-09-20,9,8,"West Johnston Co.","Johnston",35.59095,-78.4622,43,51.5
8-10-20,10,8,"Bryson City","Swain",35.434767,-83.442133,30,30
8-10-20,10,8,"Castle Hayne","New Hanover",34.364167,-77.838611,42,46
8-10-20,10,8,"Clemmons Middle","Forsyth",36.026,-80.342,48,53
8-10-20,10,8,"Durham Armory","Durham",36.0329550008979,-78.904037,44.3333333333333,47
8-10-20,10,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,39
8-10-20,10,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,46,49
8-10-20,10,8,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,44.6666666666667,56
8-10-20,10,8,"Leggett","Edgecombe",35.988278,-77.5843,43.5,43
8-10-20,10,8,"Linville Falls","Avery",35.972347,-81.933072,NA,32.5
8-10-20,10,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,38,48
8-10-20,10,8,"Millbrook School","Wake",35.856111,-78.574167,53,59
8-10-20,10,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,52,46.5
8-10-20,10,8,"West Johnston Co.","Johnston",35.59095,-78.4622,52,48.5
8-11-20,11,8,"Bryson City","Swain",35.434767,-83.442133,24,32
8-11-20,11,8,"Castle Hayne","New Hanover",34.364167,-77.838611,22,39
8-11-20,11,8,"Clemmons Middle","Forsyth",36.026,-80.342,38.5,41.5
8-11-20,11,8,"Durham Armory","Durham",36.0329550008979,-78.904037,42,42
8-11-20,11,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,35.5
8-11-20,11,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,36,43
8-11-20,11,8,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,34.5,43
8-11-20,11,8,"Leggett","Edgecombe",35.988278,-77.5843,35,41.5
8-11-20,11,8,"Linville Falls","Avery",35.972347,-81.933072,NA,30
8-11-20,11,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,35,43
8-11-20,11,8,"Millbrook School","Wake",35.856111,-78.574167,47.25,44.5
8-11-20,11,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,46,41.5
8-11-20,11,8,"West Johnston Co.","Johnston",35.59095,-78.4622,45.5,40.5
8-12-20,12,8,"Bryson City","Swain",35.434767,-83.442133,41,36
8-12-20,12,8,"Castle Hayne","New Hanover",34.364167,-77.838611,17.5,37.5
8-12-20,12,8,"Clemmons Middle","Forsyth",36.026,-80.342,47.5,38.5
8-12-20,12,8,"Durham Armory","Durham",36.0329550008979,-78.904037,36,53
8-12-20,12,8,"Frying Pan Mountain","Haywood",35.379167,-82.7925,35,41
8-12-20,12,8,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,35,45.5
8-12-20,12,8,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,35.5,43
8-12-20,12,8,"Leggett","Edgecombe",35.988278,-77.5843,32,38.5
8-12-20,12,8,"Linville Falls","Avery",35.972347,-81.933072,35,34
8-12-20,12,8,"Mendenhall School","Guilford",36.1090060008986,-79.802314,33,43.5
8-12-20,12,8,"Millbrook School","Wake",35.856111,-78.574167,38.6,44.5
8-12-20,12,8,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,31,41.5
8-12-20,12,8,"West Johnston Co.","Johnston",35.59095,-78.4622,36.5,38.5
9-01-20,1,9,"Bryson City","Swain",35.434767,-83.442133,29,33.5
9-01-20,1,9,"Castle Hayne","New Hanover",34.364167,-77.838611,4,25
9-01-20,1,9,"Clemmons Middle","Forsyth",36.026,-80.342,34.5,41.5
9-01-20,1,9,"Durham Armory","Durham",36.0329550008979,-78.904037,36.5,36.5
9-01-20,1,9,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,39.5
9-01-20,1,9,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,34.5,39
9-01-20,1,9,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,30.5,42
9-01-20,1,9,"Leggett","Edgecombe",35.988278,-77.5843,28,34
9-01-20,1,9,"Linville Falls","Avery",35.972347,-81.933072,NA,37
9-01-20,1,9,"Mendenhall School","Guilford",36.1090060008986,-79.802314,27,39.5
9-01-20,1,9,"Millbrook School","Wake",35.856111,-78.574167,33.5,36.5
9-01-20,1,9,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,27,33.5
9-01-20,1,9,"West Johnston Co.","Johnston",35.59095,-78.4622,31,33
9-02-20,2,9,"Bryson City","Swain",35.434767,-83.442133,28,29
9-02-20,2,9,"Castle Hayne","New Hanover",34.364167,-77.838611,1,20
9-02-20,2,9,"Clemmons Middle","Forsyth",36.026,-80.342,32.5,35
9-02-20,2,9,"Durham Armory","Durham",36.0329550008979,-78.904037,25.3333333333333,28
9-02-20,2,9,"Frying Pan Mountain","Haywood",35.379167,-82.7925,15,37.5
9-02-20,2,9,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,27.3333333333333,31.5
9-02-20,2,9,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,28,38
9-02-20,2,9,"Leggett","Edgecombe",35.988278,-77.5843,23.5,26.5
9-02-20,2,9,"Linville Falls","Avery",35.972347,-81.933072,24,28
9-02-20,2,9,"Mendenhall School","Guilford",36.1090060008986,-79.802314,25,34
9-02-20,2,9,"Millbrook School","Wake",35.856111,-78.574167,30.4,27.5
9-02-20,2,9,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,22.6666666666667,26
9-02-20,2,9,"West Johnston Co.","Johnston",35.59095,-78.4622,24.5,26
9-03-20,3,9,"Bryson City","Swain",35.434767,-83.442133,18,29
9-03-20,3,9,"Castle Hayne","New Hanover",34.364167,-77.838611,0,22
9-03-20,3,9,"Clemmons Middle","Forsyth",36.026,-80.342,40,45
9-03-20,3,9,"Durham Armory","Durham",36.0329550008979,-78.904037,28.3333333333333,35
9-03-20,3,9,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,38
9-03-20,3,9,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,33.6666666666667,39
9-03-20,3,9,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,36,48
9-03-20,3,9,"Leggett","Edgecombe",35.988278,-77.5843,23,28.5
9-03-20,3,9,"Linville Falls","Avery",35.972347,-81.933072,NA,30.5
9-03-20,3,9,"Mendenhall School","Guilford",36.1090060008986,-79.802314,29,39
9-03-20,3,9,"Millbrook School","Wake",35.856111,-78.574167,34.4,34.5
9-03-20,3,9,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,25,27
9-03-20,3,9,"West Johnston Co.","Johnston",35.59095,-78.4622,29,30
9-04-20,4,9,"Bryson City","Swain",35.434767,-83.442133,32.5,29.5
9-04-20,4,9,"Castle Hayne","New Hanover",34.364167,-77.838611,0,30
9-04-20,4,9,"Clemmons Middle","Forsyth",36.026,-80.342,42.5,44.5
9-04-20,4,9,"Durham Armory","Durham",36.0329550008979,-78.904037,38,33.5
9-04-20,4,9,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,38
9-04-20,4,9,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,34.5,35.5
9-04-20,4,9,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,38,61.5
9-04-20,4,9,"Leggett","Edgecombe",35.988278,-77.5843,34,31
9-04-20,4,9,"Linville Falls","Avery",35.972347,-81.933072,NA,33
9-04-20,4,9,"Mendenhall School","Guilford",36.1090060008986,-79.802314,32,42
9-04-20,4,9,"Millbrook School","Wake",35.856111,-78.574167,37.5,27.5
9-04-20,4,9,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,30,32
9-04-20,4,9,"West Johnston Co.","Johnston",35.59095,-78.4622,37,31
9-05-20,5,9,"Bryson City","Swain",35.434767,-83.442133,38,33
9-05-20,5,9,"Castle Hayne","New Hanover",34.364167,-77.838611,4,29
9-05-20,5,9,"Clemmons Middle","Forsyth",36.026,-80.342,41,38.5
9-05-20,5,9,"Durham Armory","Durham",36.0329550008979,-78.904037,37.5,37
9-05-20,5,9,"Frying Pan Mountain","Haywood",35.379167,-82.7925,20,42.5
9-05-20,5,9,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,36.3333333333333,33.5
9-05-20,5,9,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,39.75,39
9-05-20,5,9,"Leggett","Edgecombe",35.988278,-77.5843,27,30
9-05-20,5,9,"Linville Falls","Avery",35.972347,-81.933072,29,35
9-05-20,5,9,"Mendenhall School","Guilford",36.1090060008986,-79.802314,29,38
9-05-20,5,9,"Millbrook School","Wake",35.856111,-78.574167,38.3333333333333,33
